subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
8 WALKING_UPSTAIRS 0.2588801520487805 -0.0282415136341463 -0.1151221199512195 -0.1717121746341463 0.3487687331707316 0.1211872787902439 0.8603687187804879 -0.2913414917073170 -0.1923069606317073 -0.9266732878048782 -0.9310320685365855 -0.8761689304878050 0.0813816809395122 0.0141205920975610 -0.0674583919268293 -0.1866188952682927 -0.0123501104926829 -0.4475181790975610 0.1927044759512195 -0.2042053560878049 -0.0724546025804878 -0.3674283672195121 -0.0666980861414634 0.3375264774365853 -0.1554456741487805 -0.0279195770975610 -0.0534090382439024 -0.4050706919512195 -0.4246756734146342 -0.4303666587804878 0.1210266291951219 -0.2272002542195123 0.1210266291951219 -0.2272002542195123 -0.1414946134658537 -0.2282963641463415 0.1664479910000000 -0.1093279238292683 -0.4006640141463414 -0.4939750317073171 -0.1664110653878049 0.2634313998780488 -0.0729496941121951 -0.1752849901707317 0.3054014600000000 0.1337661935780488 -0.2901178278048782 -0.1002544059170732 -0.1918526564390244 -0.2002772491658536 -0.0257952590634146 -0.3866558036585366 -0.2473366179512195 -0.0700821464439025 -0.5082483168292683 -0.1159895647126830 -0.3440299323414633 -0.3687830121951220 -0.2402607616829268 -0.1131621444609756 0.1659741869512195 -0.4099555807804878 -0.0478802512585366 0.2632028784292683 -0.2210449792195122 -0.1844037554902439 -0.2962346665048781 -0.1302645190512195 -0.4092828517073172 0.2070712895582927 -0.1318505674609756 -0.3792664997804878 0.2745492589512196 -0.2296109526097561 -0.1833256471341463 -0.1281150033414634 -0.4632705780487804 -0.5757332907317075 0.2516633182439025
9 LAYING 0.2591955368000000 -0.0205268216620000 -0.1075497214400000 -0.9423330900000002 -0.9162927764000000 -0.9407072853999999 -0.5802528348000000 -0.1191541962000000 0.9578730415999999 -0.9218210625999999 -0.9699944882000002 -0.9712046901999999 0.0880734476400000 0.0115617327180000 -0.0070536778584000 -0.9647404702000002 -0.9639966797999999 -0.9585624549999998 -0.0136320361480000 -0.1589029198300000 0.1012750106820000 -0.9422465098000002 -0.9266185313999996 -0.9615953704000002 -0.1038466798200000 -0.0275522569480000 -0.0569490475000000 -0.9453290350000002 -0.9621702421999997 -0.9770761601999998 -0.9308684376000003 -0.9151268001599998 -0.9308684376000003 -0.9151268001599998 -0.9633745492000001 -0.9550268052000002 -0.9071250997999999 -0.8985578737999999 -0.9645248190000001 -0.9528015598000001 -0.9468654939999999 -0.9343665983999998 -0.9459190006000000 -0.9409810272000000 -0.9128367507999999 -0.9419711635999998 -0.4459627774627999 -0.2153367526540000 0.1781072809200001 -0.9643040650000002 -0.9640828062000001 -0.9559092150000000 -0.9686013042000002 -0.9666341359999997 -0.9597147176000000 -0.0850309373800000 -0.2270936696980000 -0.0943743601320000 -0.9302979209999998 -0.9345796594000001 -0.9598150092000001 -0.9463891503999998 -0.9231319365999999 -0.9656863120000003 -0.2306991790411200 -0.3212069580580000 -0.0551254136780000 -0.9266042952000000 -0.9219297383939998 -0.0856090524520000 -0.9543205856000001 -0.9550947122000000 0.1670029826292000 -0.9186053355999998 -0.9034005814000000 -0.2063435686600000 -0.9558062546000002 -0.9522904702000002 -0.0162013786780000
9 SITTING 0.2483267435400001 -0.0270167769800000 -0.0753784688600000 -0.9572277914000000 -0.8751414049999999 -0.8320018726800000 0.9163245106000001 -0.0414258228938000 0.0852630991440000 -0.9552804062000003 -0.9464519699999999 -0.8858541124199998 0.0770050063740000 0.0098173972620000 -0.0086746726510000 -0.9645358563999999 -0.9567775447999998 -0.9618894375999997 -0.0423288767780000 -0.0414271181200000 0.0807919285908000 -0.9590200492000001 -0.9191882264000002 -0.9301768338000003 -0.0930708106000000 -0.0466634414720000 -0.0528414899940000 -0.9645323452000001 -0.9719274471999999 -0.9687388913999999 -0.8933617175999998 -0.8637564342000001 -0.8933617175999998 -0.8637564342000001 -0.9643837570000001 -0.9517802432000003 -0.9032355368000003 -0.9066063205999998 -0.9733641365999999 -0.9663610734000002 -0.9594135940000003 -0.9116832189999999 -0.8922013437999997 -0.9569034590000001 -0.8676136074600000 -0.8180018348240000 -0.1093838417340000 -0.1200933958980000 -0.1317488734546000 -0.9655962396000000 -0.9580073906000002 -0.9575269752000000 -0.9666604035999997 -0.9585229865999998 -0.9649413417999998 0.0203979855800000 -0.2719008507700000 -0.2676657348059999 -0.9503152370000002 -0.9396930077999999 -0.9403123130000003 -0.9618360162000001 -0.9105833609999999 -0.9341874783999999 -0.1281441145480000 -0.3597395817120001 -0.1732421530600000 -0.8977181971999997 -0.8691725114000002 -0.0806134438600000 -0.9530504408000000 -0.9493949814000000 0.0974700202614000 -0.9344377377999997 -0.9064712292000003 -0.1959700515899999 -0.9683155877999999 -0.9659970148000002 0.0315348662880000
9 STANDING 0.2823100573333333 -0.0200454954022222 -0.0952747481333333 -0.9757412524444445 -0.9386357593333332 -0.9192958057777776 0.9613235022222223 -0.0103838164740000 0.0091476923555555 -0.9891031604444444 -0.9725738675555556 -0.9322452951111111 0.0760032053555556 0.0130699796066667 -0.0047007855020000 -0.9699733988888887 -0.9638493328888890 -0.9705842646666670 -0.0291831363460000 -0.0608101582960000 0.0992409332222222 -0.9219906120000003 -0.9460466404444443 -0.9398897373333333 -0.0958977040000000 -0.0419199574333333 -0.0575743131488889 -0.9491056915555556 -0.9750365304444444 -0.9697264835555556 -0.9451674824444444 -0.9361050104444442 -0.9451674824444444 -0.9361050104444442 -0.9695245788888891 -0.9637641777777782 -0.9210302231111113 -0.9082914031111110 -0.9698240442222221 -0.9652870508888891 -0.9716626919999999 -0.9448494317777777 -0.9416868742222222 -0.9775792484444442 -0.9387900168888889 -0.9138968322222223 -0.1057116803688889 -0.0037872186222222 0.0001654241488889 -0.9713137686666669 -0.9626242988888887 -0.9671292004444444 -0.9712788233333330 -0.9682345795555553 -0.9725887486666666 -0.0235041479111111 -0.0981894026000000 -0.1280679582444444 -0.9169744375555557 -0.9545143015555553 -0.9415103360000003 -0.9247385764444445 -0.9419505768888887 -0.9449428117777778 -0.2228578236444444 -0.3489599704222223 -0.1657612633400000 -0.9463301717777777 -0.9402655464444446 0.0235738706622222 -0.9632428840000000 -0.9635931595555558 0.2005376882888889 -0.9297690677777776 -0.9109096595555558 -0.1749535686222222 -0.9674916280000000 -0.9647707991111111 0.0243650848444444
9 WALKING 0.2785028421153846 -0.0180891971284423 -0.1108205123076923 -0.2383535626923077 -0.2016969608269230 -0.0579636469030769 0.9518670796153846 -0.0314341738730769 -0.1158561210803846 -0.9809719736538463 -0.9712424230769229 -0.9555239955769232 0.0704357270480769 0.0212255910017308 0.0041476274019231 -0.2067337879615385 -0.2769299338461539 -0.4097645261538461 -0.0808360598653846 -0.0625598710615385 0.1116297798961539 -0.4761635067307693 -0.4670541678846155 -0.2656835213461538 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.5269853090384613 -0.5492002280769230 -0.4578814940384616 -0.0980840496143461 -0.3794287700000000 -0.0980840496143461 -0.3794287700000000 -0.2037336155192308 -0.3171134871153847 -0.2945422668269231 -0.4897258115384615 -0.5102539957692306 -0.5998664726923078 -0.2947111636538462 -0.2576776161538462 -0.2508062597884615 -0.2180199774230768 -0.2239725585961539 -0.0337965256573077 -0.3107275633653845 0.0213195015442308 0.0237831761442308 -0.3142654013461537 -0.3677065950000001 -0.3995412451923078 -0.1702283401344231 -0.2283804734807693 -0.4191043628846153 -0.3782914930769230 -0.3890473038461539 -0.3665704778269231 -0.3836761209615384 -0.4369058605769232 -0.2402225121346153 -0.5074045126923077 -0.4909903363461540 -0.3423672232692307 -0.2006245037307692 0.0164815831107692 -0.1521037210576923 -0.3188010227115385 -0.5138919532692307 0.1616729885288462 -0.3168707155769231 -0.3223375367307693 0.1592399385557692 -0.5137974803846154 -0.5627145286538462 0.1274162411211539 -0.6025816182692308 -0.6243519236538463 0.2432221817711538
9 WALKING_DOWNSTAIRS 0.2959234450000001 -0.0203994269075476 -0.0910278793952381 0.2133922705476191 -0.2083107055047619 -0.0077153003571428 0.9384177733333332 -0.0352304645104762 -0.0822761749426190 -0.9521412207142859 -0.9363065588095237 -0.8766412973809521 0.1301930438095237 -0.0206865965952381 0.0026256885476191 0.0176233421976190 -0.3094424725000000 -0.3595133627619047 -0.0916383011071429 -0.0712598843142857 0.1168044006904762 -0.3964291979523810 -0.3407652331428572 -0.2796851501919048 -0.0945912024476191 -0.0597608334619048 -0.0678080598785714 -0.5096693140476192 -0.4486024511904761 -0.4172395509523811 0.1458863579357143 0.2651201313652381 0.1458863579357143 0.2651201313652381 -0.1623760892761905 0.0399078185523809 -0.1689214006333333 -0.3223314647619048 -0.4690284340476191 -0.4558554252380952 0.1031285061976191 -0.1831204554285714 -0.1037058226578571 0.2504887588690477 -0.2735613851428572 -0.0349494927142857 -0.4406339057142857 0.0625058243738095 -0.0424266601952381 -0.0645354342404762 -0.3136430418095238 -0.2936777895952380 0.0093822433714286 -0.3559818214285714 -0.4253774083333333 -0.4340221300000001 -0.2320428263335715 -0.3303182619285715 -0.3250428909047618 -0.3125121954523808 -0.2506865867190476 -0.4235587739523810 -0.3642825657142857 -0.3565614717142858 -0.1652242315666667 -0.0035169711690476 -0.1151919925466667 0.2222039410000000 0.0888671674047619 -0.0498273898880952 0.0071687788357143 0.0705526138333333 -0.0824504599928571 -0.3475402266666666 -0.4241707371428573 0.0656782201880952 -0.4631720538095238 -0.4851589069047619 0.1320210145666667
9 WALKING_UPSTAIRS 0.2624364757142857 -0.0195101099975714 -0.1252190039591836 -0.3614443775510205 -0.3022062038163265 -0.2534340835428572 0.9026477777551019 -0.0377947824285714 -0.2660098668571428 -0.9543835571428575 -0.9013173216326531 -0.8940710787755104 0.0692266245755102 0.0012661221836735 0.0076604660236735 -0.3352916446938776 -0.5861470122448980 -0.6472960020408162 -0.1639671900000000 -0.0412587909579592 0.1456946259244898 -0.3439766307346939 -0.4008590679591837 -0.1381764810587755 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 -0.6604195342857144 -0.7086047746938778 -0.6571142012244896 -0.2607275814285716 -0.4002220371428570 -0.2607275814285716 -0.4002220371428570 -0.4406675402040816 -0.4454853979591838 -0.0833234490061224 -0.4258397614285713 -0.6728405618367348 -0.7486512555102042 -0.3427359526530613 -0.4050227981632654 -0.3847104234081632 -0.3698157773469388 -0.2976410627551021 -0.2440818083020408 -0.3412196787204082 -0.2470861514693878 -0.2152039928163265 -0.4020447504081633 -0.6084985920408164 -0.6151257106122449 -0.3274219895918367 -0.5901129165306122 -0.6778310828571430 -0.4272110882448980 -0.5292759724489795 -0.5470222163265306 -0.3139416313265307 -0.4991592028571428 -0.3276986711836735 -0.3616263771020409 -0.3520330916122449 -0.1655545542204082 -0.2848817685102041 -0.4149463402040818 -0.5074908667346940 -0.3728903489795918 -0.5099294614285714 -0.0019542749489796 -0.4195331085714285 -0.4849357520408163 0.0257597455510204 -0.5314826938775512 -0.4568413252040818 -0.2599629577959184 -0.7341594493877552 -0.7877815908163266 0.1360011501448979
10 LAYING 0.2802305741379310 -0.0242944841379310 -0.1171686423620689 -0.9682836849999998 -0.9464543020689660 -0.9594714863793103 -0.4530697375862071 -0.1392976810344828 -0.0311216241379311 -0.9545319418965517 -0.9667011560344828 -0.9630456424310346 0.0738150644879310 0.0156989970970690 0.0071668958627586 -0.9780074667241381 -0.9669307934482757 -0.9762566625862069 -0.0195559371620690 -0.0770325657265517 0.1047204783448276 -0.9617131998275865 -0.9536602075862070 -0.9719405974137935 -0.1003082544137931 -0.0388797920413793 -0.0590744912758621 -0.9659005781034480 -0.9666210403448277 -0.9839493027586207 -0.9567818196551723 -0.9403016544827586 -0.9567818196551723 -0.9403016544827586 -0.9762344351724138 -0.9675569806896556 -0.9375909987931031 -0.9274711655172411 -0.9708308489655172 -0.9596329315517241 -0.9691842086206897 -0.9543418491379307 -0.9643008451724137 -0.9679680386206896 -0.9462291482586209 -0.9598136678103448 -0.1405202286206897 0.2005540883965517 0.3173288745672413 -0.9790146687931036 -0.9680391737931034 -0.9725922129310343 -0.9789043641379310 -0.9681206922413793 -0.9785823391379307 0.0485572099491379 0.0425942300482759 0.1461127219431034 -0.9537939120689658 -0.9546700344827588 -0.9697557772413791 -0.9645445663793101 -0.9534534965517243 -0.9752987970689658 0.0707575751344828 0.0713125646482759 0.1576205054603448 -0.9508481091379312 -0.9443049746551726 0.2603889462620690 -0.9685611215517240 -0.9653775534482755 0.2128261878103448 -0.9376926425862067 -0.9337013153448276 0.2165354344724138 -0.9609768215517239 -0.9607728755172414 0.2026247002741380
10 SITTING 0.2706120564814815 -0.0150426818520370 -0.1042532387962963 -0.9829018259259256 -0.9179795299629629 -0.9678269816666668 0.7918871981481482 -0.0412607750000000 0.2025345728703704 -0.9731283540740741 -0.9356900064814814 -0.9668985205555558 0.0775372505185185 0.0089787545870370 -0.0049956642766667 -0.9889464140740742 -0.9807567898148148 -0.9882558037037037 -0.0432432176851852 -0.0679993598888889 0.0745958869444445 -0.9888730972222222 -0.9843733048148148 -0.9604459620370370 -0.0931555026481481 -0.0411216540925926 -0.0489411915029630 -0.9923266572222222 -0.9925844948148149 -0.9902598131481481 -0.9607571996296298 -0.9396695914814813 -0.9607571996296298 -0.9396695914814813 -0.9880542375925926 -0.9852098562962959 -0.9442020437037039 -0.9630645775925925 -0.9937074875925924 -0.9916961964814811 -0.9849431442592590 -0.9404501999999998 -0.9746446546296297 -0.9822424277777778 -0.9128380630185186 -0.9661210425925927 -0.0826140728898148 0.0279319737981482 0.2336440200291205 -0.9893650138888890 -0.9809628561111111 -0.9860567677777778 -0.9895509174074073 -0.9820455911111116 -0.9891108600000001 0.1934492163333333 -0.0261859265331481 0.1175307365037037 -0.9864773633333335 -0.9861792155555558 -0.9653954696296295 -0.9897123607407410 -0.9835796466666663 -0.9624185598148147 0.2141050205740740 0.0677252285555555 -0.0844435959629630 -0.9552810107407408 -0.9415119527777774 0.2215660812962963 -0.9859008011111112 -0.9832667414814816 0.3247620927962963 -0.9744597325925924 -0.9624599561111110 0.0058133738518518 -0.9921915292592592 -0.9914091009259259 0.3440085027777777
10 STANDING 0.2766503006818181 -0.0155418603409091 -0.1079640839318182 -0.9784034818181819 -0.9195618434090910 -0.9412714404545450 0.9540087854545457 -0.0431597830454546 0.0346980210431818 -0.9912594850000001 -0.9754107240909092 -0.9595796577272729 0.0809784390227272 0.0119007630575000 -0.0048584103147727 -0.9643114904545453 -0.9413286634090909 -0.9764306000000000 -0.0281854325604546 -0.0876820486363636 0.1032515606818182 -0.9298950579545452 -0.9588611640909089 -0.9536810995454542 -0.1047538331818181 -0.0371593000727273 -0.0584162547045455 -0.9503675484090910 -0.9764450165909092 -0.9690510306818182 -0.9519889079545455 -0.9372645379545456 -0.9519889079545455 -0.9372645379545456 -0.9651638184090909 -0.9520582145454547 -0.9297872597727277 -0.9204868102272726 -0.9716376615909090 -0.9644094104545455 -0.9700998143181816 -0.9233787452272731 -0.9552723838636361 -0.9829492461363635 -0.9218604765909091 -0.9380986831818183 0.1591236290636363 -0.0126234259545455 0.0776098480747727 -0.9635651661363636 -0.9421877604545457 -0.9722415122727274 -0.9686121359090911 -0.9448473936363634 -0.9794287290909091 0.2533013896363637 -0.1870952434090909 0.0056287385340909 -0.9240059129545454 -0.9603238009090909 -0.9509157309090909 -0.9322739427272729 -0.9583998579545454 -0.9589012572727271 -0.2817872226068182 -0.1640822307045454 -0.0988874452431818 -0.9401101674999999 -0.9450482429545456 0.0902454673818182 -0.9516336904545452 -0.9521059645454546 0.1973195247977273 -0.9377867434090910 -0.9229615504545458 -0.2264925962954546 -0.9656140813636367 -0.9650558154545454 0.0133897488363636
10 WALKING 0.2785740766037736 -0.0170223511905660 -0.1090575121320755 -0.1787097343962265 -0.0227431651698113 -0.3956450720754717 0.9630921498113211 -0.0838277013962264 0.0549276242264151 -0.9744351581132079 -0.9711147198113207 -0.9578627283018866 0.0857943809283019 0.0040824879264151 -0.0162953195396226 -0.0521991013207547 0.0750804952113207 -0.5116629058490568 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.4142054752830189 -0.2508533186792453 -0.1745248686037736 -0.1227095634622642 -0.0519204981037736 -0.0611262928849057 -0.3660637232075472 -0.5096833279245283 -0.3290794926415094 -0.1274009120698114 -0.1856023960679245 -0.1274009120698114 -0.1856023960679245 -0.1326249922982830 0.0376083380094340 -0.1564587303584906 -0.4020251356603773 -0.4403636366037738 -0.5010279166037737 -0.1141900012830188 0.0533911909886792 -0.4121827224528302 -0.2063664972264151 -0.1297757063169811 -0.4353042156603773 -0.2633259178528302 0.2437974968113207 0.2589679663528302 -0.1079411074679245 0.0309052018326415 -0.4640205088679246 -0.0791518267107547 0.0484867672264151 -0.5585126501886793 -0.2601306388075471 -0.1484456874020755 0.0557990906603774 -0.2779137807547171 -0.3452090345283019 -0.1085300298811321 -0.4582929328301886 -0.2043928215849056 -0.2732928662264152 -0.0933671419018868 -0.1221099299245283 -0.1298003721094340 -0.0930237422792453 -0.3704719439622640 0.1795998647830189 0.0205189516981132 0.0502087634986792 -0.0712853941698113 -0.4126169096226414 -0.4997597969811321 0.1291001068283019 -0.5150653358490566 -0.5176757990566039 -0.0002340192245283
10 WALKING_DOWNSTAIRS 0.2904015943157894 -0.0200050770710526 -0.1108485972473684 0.2957335476315790 0.0040791536315789 -0.1835575620328947 0.9398074210526316 -0.0646160768947368 0.0418715409263158 -0.9392676131578946 -0.9370038236842108 -0.9020852247368422 0.1009593874473684 0.0107824902368421 0.0001526171736842 0.2232758061052631 -0.1050203555628947 -0.3181884172894738 -0.1248395942894737 -0.1067425388315790 0.0724433685578947 -0.3047453770263158 -0.3114075252631578 -0.0353021837000000 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 -0.4169861392105264 -0.4716509776315789 -0.2271373896052631 0.2508437693947368 0.1569982054210526 0.2508437693947368 0.1569982054210526 0.0507010228431579 0.1108772312631579 -0.0238468037578947 -0.2803828505526315 -0.4018543113157895 -0.4941057563157894 0.2156652731578947 0.0090466036026316 -0.1577283577421053 0.3249577431578947 -0.0633337717526316 -0.2686861702631580 -0.3216790500526315 0.0667192523289474 0.2570673144078948 0.1814191310026316 -0.1195042955736842 -0.2406790354289473 0.1569126786263158 -0.1533558025657895 -0.3961479297368420 -0.2367797816315789 -0.2977630237105263 0.0189821663447368 -0.2143502800792106 -0.2724957103421052 0.0391366814342105 -0.3395143581578947 -0.3432370044736843 -0.1503916379000000 -0.1772156516342105 -0.0055595874526316 -0.0448928718421053 0.2201157033684210 -0.0616742840815790 0.1644288291578948 0.1569780470526316 0.0380266696789474 0.1252059534568421 -0.3123475102894737 -0.3877801044473685 0.0774362595943947 -0.4841964847368421 -0.5449885192105262 0.1787731169578947
10 WALKING_UPSTAIRS 0.2671218534042554 -0.0143854920340426 -0.1181804208340425 -0.1615919242340425 -0.0055528769276596 -0.0738744931340426 0.9318610274468084 -0.0565670278723404 0.0227527702016383 -0.9592160723404254 -0.9370394174468084 -0.8647458382978725 0.0648829303510638 0.0266314282191489 -0.0513375831851064 -0.1872201755106383 -0.1778030834255319 -0.6075204802127662 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.3085347081212766 0.0411724668680851 -0.3205093322978724 -0.1572125391893617 -0.0372348522521277 -0.0365021737872341 -0.4272913436170214 -0.6046290578723407 -0.4822447993617022 -0.0266623294757447 -0.2115374802143830 -0.0266623294757447 -0.2115374802143830 -0.2620380424468085 -0.2260101978893617 0.0438573846851064 -0.1130626735429787 -0.5234629685106384 -0.6182723553191490 -0.1394107906170212 -0.0390688222212766 -0.3012064080851063 -0.1719573494382979 -0.0516284696472340 -0.0342347233914894 -0.3003909271489363 -0.0035449232893617 -0.2899694190425532 -0.2012143221638298 -0.2068728392127659 -0.5532306672340427 -0.2475983208582979 -0.2027961290978723 -0.6628941353191490 -0.2303375140212766 -0.3708548297872341 -0.3285833084680851 -0.2185247169127660 -0.2358589862127659 -0.2627633671702128 -0.3413016200638297 0.1717357852978724 -0.4038220827659574 -0.2357650467246809 -0.4214287226808511 -0.1354786972702127 -0.1668667215744681 -0.3614375346808510 0.0879049622851063 -0.1535531473829787 -0.3343650438297873 0.1787349331457447 -0.2653716891489362 -0.1669693777659574 -0.1944472760404255 -0.6005829982978725 -0.6712905621276597 0.1585910309297872
